station_id,HAND__m,AddressOID
13827096,23.4704285,3525
13827354,22.0081444,3526
13827354,26.7502136,3527
13827354,26.8233356,3528
13827354,26.8543682,3529
13827354,27.8311863,3530
13827354,27.0509109,3531
13827354,27.7514191,3532
13827096,23.4410076,3533
13827354,28.0349255,3534
13827354,21.9079323,3535
13827354,21.9081764,3536
13827354,25.563488,3537
13827354,26.1805515,3538
13827354,26.7506886,3539
13827354,27.7052135,3540
13827354,27.1511974,3541
13827354,26.0907707,3542
13827096,24.70825,3543
13827354,21.3196659,3544
13827354,6.0484495,3545
13827354,4.7493887,3546
13827354,19.2066708,3547
13827096,25.0078468,3548
13827096,25.2078629,3549
13827096,25.2078705,3550
13827096,25.3387966,3551
13827096,25.3677883,3552
13827354,23.7528381,3553
13827354,23.9523582,3554
13827354,20.3579216,3555
13827096,25.1078873,3556
13827354,24.1330833,3557
13827354,20.5080128,3558
13827354,21.0515366,3559
13827354,21.0840683,3560
13827354,22.8524437,3561
13827354,22.9250755,3562
13827354,23.7100487,3563
13827354,11.2996902,3564
13837905,22.5524826,3565
13837905,11.5349836,3566
13827096,25.1078892,3567
13827096,25.1078854,3568
13827096,25.1282635,3569
13827096,33.1173019,3570
13827096,25.107872,3571
13827096,38.4231453,3572
13827354,17.4540081,3573
13827354,18.3442802,3574
13827354,20.7064342,3575
13827096,23.2078629,3576
13827354,20.6080475,3577
13827354,20.4951916,3578
13827354,24.3526897,3579
13827096,23.4086075,3580
13827354,24.1525574,3581
13827354,23.9150677,3582
13827354,20.9080448,3583
13827354,20.9457016,3584
13827354,24.4526081,3585
13827354,24.4163532,3586
13827354,24.6487656,3587
13827354,23.7100487,3588
13827096,23.5078506,3589
13827354,1.2961684,3590
13827096,25.0078506,3591
13827096,22.5080891,3592
13827354,22.2080364,3593
13827354,25.2525196,3594
13827354,25.1834888,3595
13827354,25.1526623,3596
13827354,24.9635696,3597
13827354,25.1525879,3598
13827354,25.2543964,3599
13827354,25.2672749,3600
13827354,25.3521748,3601
13827354,25.404604,3602
13827354,25.4538593,3603
13827354,25.4519672,3604
13827354,26.0544586,3605
13827354,26.6549835,3606
13827354,26.6522961,3607
13827096,25.5079174,3608
13827354,20.2078381,3609
13827354,23.2360535,3610
13827096,24.5575352,3611
13827096,25.0078602,3612
13827096,24.50811,3613
13827096,25.0079727,3614
13827354,28.8524914,3615
13827096,25.007864,3616
13827354,24.2526283,3617
13827354,24.2526283,3618
13827354,25.4541626,3619
13827354,25.5283813,3620
13827354,27.7647705,3621
13827096,24.2908649,3622
13827354,27.1557789,3623
13827354,27.6540718,3624
13827354,24.8958969,3625
13827354,26.666996,3626
13827354,27.7491646,3627
13827096,23.4584618,3628
13827354,28.545496,3629
13827354,26.9742756,3630
13827354,26.8593273,3631
13827354,25.8953381,3632
13827354,25.5526199,3633
13827096,24.6080494,3634
13827354,25.3719654,3635
13827096,24.4027901,3636
13827096,24.7917767,3637
13827354,25.7365074,3638
13827354,24.1525936,3639
13827354,24.0740414,3640
13827354,24.1525898,3641
13827354,24.0526752,3642
13827354,27.7545948,3643
13827354,24.505537,3644
13827354,26.8489475,3645
13827354,26.9539871,3646
13827096,23.0078468,3647
13827096,23.1078854,3648
13827124,44.7030869,3649
13827354,22.2093124,3650
13827354,20.4080334,3651
19995785,8.4968262,3652
13827354,28.7428761,3653
13827096,23.1084881,3654
13827096,23.6079407,3655
13827354,24.7524147,3656
13827354,28.7528248,3657
13827354,24.0537987,3658
13827354,24.2525921,3659
13837913,4.877223,3660
19996617,39.0485573,3661
13837913,13.7903013,3662
13827354,12.4443378,3663
13827132,8.8589487,3664
13827126,18.8341522,3665
13812176,20.9237709,3666
13811896,27.6268387,3667
13847343,32.9751282,3668
13847343,31.8400993,3669
13847343,28.9406853,3670
13847333,18.0811443,3671
13848387,11.1092968,3672
13848387,12.3205261,3673
13848387,14.8497725,3674
13846337,32.6164246,3675
13848387,16.5350437,3676
13846337,38.5186996,3677
13837913,6.9254155,3678
13837913,8.5385189,3679
13846333,53.6995506,3680
13846333,9.0202637,3681
13846337,48.7186508,3682
13846337,54.1422424,3683
13846337,55.410305,3684
19995791,8.6783962,3685
19995337,19.0550194,3686
19995801,19.7267838,3687
19995337,22.3835526,3688
19995337,17.9054832,3689
19995791,17.5898666,3690
19996617,24.178751,3691
19995791,11.8012829,3692
19995785,24.1249104,3693
19995791,9.3006601,3694
19995791,3.6512451,3695
19995791,3.6535645,3696
19995791,3.3521729,3697
19996617,28.3660488,3698
19996617,31.2961941,3699
19996617,22.7267284,3700
19995791,7.2373071,3701
19996617,27.7660332,3702
19995337,27.2925968,3703
13827354,22.8523846,3704
13827096,25.0080013,3705
13827354,25.6696739,3706
13827354,25.4512901,3707
13827354,25.0549927,3708
13827354,25.8471756,3709
13827354,25.9572258,3710
13827354,26.0495052,3711
13827354,26.2241325,3712
13827354,26.1541157,3713
13827354,26.0523682,3714
13827354,24.8476658,3715
13827354,25.1253757,3716
13827354,25.0615273,3717
13827354,25.0537128,3718
13827354,24.9557533,3719
13827354,25.2525043,3720
13827354,25.1520386,3721
13827354,28.0546894,3722
13827354,28.0933838,3723
13827354,28.1529579,3724
13827354,28.1841564,3725
13827354,28.2559338,3726
13827354,28.0551186,3727
13827354,28.1085224,3728
13827354,24.8533325,3729
13827096,26.0689716,3730
13827354,23.5888691,3731
13827354,24.354187,3732
13827354,24.2525635,3733
13827354,24.5502911,3734
13827354,27.0358276,3735
13827354,27.5278969,3736
13827354,25.930603,3737
13827354,25.9365234,3738
13827354,25.1519775,3739
13827354,25.1542358,3740
13827354,24.9178429,3741
13827354,24.9470196,3742
13827354,24.6397095,3743
13827354,24.5524902,3744
13827354,24.4564209,3745
13827354,24.6510582,3746
13827354,24.7554283,3747
13827354,24.8127422,3748
13827354,24.8521137,3749
13827354,24.1806011,3750
13827354,24.2550621,3751
13827354,24.2584801,3752
13827096,25.1024837,3753
13827096,25.1544876,3754
13827096,25.2062378,3755
13827096,25.2937622,3756
13827096,25.3900146,3757
13827096,25.5896587,3758
13827354,28.4406185,3759
13827354,28.65168,3760
13827354,28.5750179,3761
13827354,28.7525082,3762
13827354,28.8495541,3763
13827354,28.8518124,3764
13827354,28.9541111,3765
13827354,31.6524296,3766
13827354,31.6523685,3767
13827354,31.6524277,3768
13827096,28.0078831,3769
13827354,30.2840843,3770
13827354,30.2927513,3771
13827354,31.5528164,3772
13827096,31.552824,3773
13827096,27.9082661,3774
13827354,31.6524315,3775
13827354,31.6524296,3776
13827354,31.6524277,3777
13827354,31.6524315,3778
13827354,31.5364037,3779
13827354,31.3297386,3780
13827354,31.12887,3781
13827354,31.6524334,3782
13827354,31.3984032,3783
13827354,31.1736717,3784
13827354,31.6524277,3785
13827354,31.6266155,3786
13827354,31.4238548,3787
13827354,31.1031094,3788
13827354,31.1659813,3789
13827354,30.9637089,3790
13827354,28.0078773,3791
13827096,25.0807495,3792
13827096,24.8950825,3793
13827096,24.8080444,3794
13827096,24.8079224,3795
13827096,24.8045654,3796
13827096,24.708374,3797
13827096,24.9076576,3798
13827096,25.1117573,3799
13827354,27.5379086,3800
13827354,27.6529541,3801
13827354,27.6746254,3802
13827354,27.8638325,3803
13827354,28.0544491,3804
13827354,26.2340736,3805
13827354,26.0073872,3806
13827354,25.6657124,3807
13827354,26.9938354,3808
13827354,26.7561035,3809
13827354,26.6594887,3810
13827354,26.3988056,3811
13827354,26.2767963,3812
13827354,26.0101337,3813
13827354,26.2554951,3814
13827354,26.3614521,3815
13827354,26.3887329,3816
13827354,26.4635029,3817
13827354,26.4990234,3818
13827354,24.7625847,3819
13827354,24.745554,3820
13827354,24.6630955,3821
13827354,24.6647434,3822
13827354,24.9483738,3823
13827354,24.8596287,3824
13827354,24.8614597,3825
13827354,24.8523045,3826
13827354,30.6911907,3827
13827354,30.3525639,3828
13827354,30.1545639,3829
13827354,27.2514706,3830
13827354,27.1712112,3831
13827354,27.0672646,3832
13827354,27.0433998,3833
13827354,26.9519691,3834
13827354,26.8544903,3835
13827354,26.8452129,3836
13827354,27.4525814,3837
13827354,27.3524227,3838
13827354,27.2735634,3839
13827354,27.1787701,3840
13827354,27.1361675,3841
13827354,26.9523926,3842
13827354,26.852478,3843
13827354,26.9523335,3844
13827354,27.0498066,3845
13827354,27.0526772,3846
13827354,27.1466064,3847
13827354,27.1525879,3848
13827354,27.2525024,3849
13827354,27.3526001,3850
13827354,27.453186,3851
13827354,27.5095825,3852
13827354,27.6199379,3853
13827354,27.3513222,3854
13827354,27.2525063,3855
13827354,27.2525043,3856
13827354,27.2323647,3857
13827354,27.1525898,3858
13827354,27.1525898,3859
13827354,27.1544228,3860
13827354,27.0668373,3861
13827354,27.0533485,3862
13827354,27.0402889,3863
13827354,26.9525833,3864
13827354,26.85816,3865
13827354,26.8410091,3866
13827354,26.7590351,3867
13827354,30.3990135,3868
13827354,30.460413,3869
13827354,30.6553555,3870
13827354,30.5614853,3871
13827354,30.748621,3872
13827354,30.8460331,3873
13827354,31.0134544,3874
13827354,31.2452068,3875
13827354,31.4222107,3876
13827354,31.5254192,3877
13827354,31.5218105,3878
13827354,31.5212002,3879
13827354,30.2312737,3880
13827354,28.8705997,3881
13827354,31.75247,3882
13827354,31.7524643,3883
13827354,31.6525555,3884
13827354,31.5260315,3885
13827354,31.3529358,3886
13827354,31.1942978,3887
13827354,31.0545902,3888
13827354,26.7538471,3889
13827354,26.6582661,3890
13827354,26.6525269,3891
13827354,26.6649227,3892
13827354,26.6524067,3893
13827354,26.6484394,3894
13827354,26.5520039,3895
13827354,26.5431557,3896
13827354,26.4713154,3897
13827354,26.1757832,3898
13827354,26.1532001,3899
13827354,26.6514874,3900
13827354,26.6458721,3901
13827354,26.5531654,3902
13827354,26.2873535,3903
13827354,26.3475952,3904
13827354,26.3816547,3905
13827354,26.4566059,3906
13827354,23.969183,3907
13827354,24.052618,3908
13827354,24.1525955,3909
13827354,24.1415443,3910
13827354,24.2515926,3911
13827354,24.4515991,3912
13827354,23.9414654,3913
13827354,23.9526939,3914
13827354,23.9526939,3915
13827096,25.0474911,3916
13827096,25.213625,3917
13827096,25.0079327,3918
13827096,25.1585693,3919
13827096,25.3137302,3920
13827354,23.0029964,3921
13827354,23.4614925,3922
13827354,22.4099789,3923
13827354,23.4332333,3924
13827354,22.9674129,3925
13827354,22.0811825,3926
13827354,22.2633114,3927
13827354,25.9734554,3928
13827354,25.9534969,3929
13827354,25.9707661,3930
13827354,25.9607563,3931
13827354,25.9768696,3932
13827354,25.970583,3933
13827354,26.0529823,3934
13827354,26.0531635,3935
13827354,26.0532246,3936
13827354,25.9297504,3937
13827354,25.8743916,3938
13827354,25.9257832,3939
13827354,25.8525429,3940
13827354,26.1543579,3941
13827354,26.1162739,3942
13827354,25.4517956,3943
13827354,25.3920422,3944
13827354,25.3507786,3945
13827354,25.3553543,3946
13827354,25.5281467,3947
13827354,25.5523186,3948
13827354,25.5559807,3949
13827354,25.6531487,3950
13827354,25.7445736,3951
13827354,25.6523495,3952
13827354,25.6521664,3953
13827354,25.6530247,3954
13827354,25.7504292,3955
13827354,26.8545589,3956
13827354,26.7525692,3957
13827354,26.7529907,3958
13827354,26.6843262,3959
13827354,26.6525269,3960
13827354,25.6521626,3961
13827354,26.125246,3962
13827354,26.0521259,3963
13827354,26.0521259,3964
13827354,26.0537128,3965
13827354,26.0534687,3966
13827354,25.852541,3967
13827354,25.8527241,3968
13827354,25.8528461,3969
13827354,25.8582172,3970
13827354,25.8565083,3971
13827354,25.8645039,3972
13827354,25.9378681,3973
13827354,26.0536518,3974
13827354,25.6679707,3975
13827354,25.6519794,3976
13827354,25.6519794,3977
13827354,25.6519794,3978
13827354,26.4495869,3979
13827354,26.4528217,3980
13827354,26.149231,3981
13827354,25.5493793,3982
13827354,25.4588623,3983
13827354,25.2938862,3984
13827354,25.3534546,3985
13827354,25.3532734,3986
13827354,25.0482807,3987
13827354,24.8561974,3988
13827354,25.3534546,3989
13827354,26.9425697,3990
13827354,26.8524208,3991
13827354,26.6535683,3992
13827354,26.6539345,3993
13827354,25.4525757,3994
13827354,25.4506855,3995
13827354,25.2692261,3996
13827354,25.2720337,3997
13827354,25.2764301,3998
13827354,25.2763081,3999
13827354,25.2525654,4000
13827354,25.2200336,4001
13827354,25.3284321,4002
13827354,25.1481953,4003
13827354,25.1566143,4004
13827354,25.0510864,4005
13827354,25.0524902,4006
13827354,25.048769,4007
13827354,24.9910908,4008
13827354,24.9994526,4009
13827354,25.0208759,4010
13827354,25.0518208,4011
13827354,25.1530781,4012
13827354,25.1942768,4013
13827354,24.9505634,4014
13827354,24.6535645,4015
13827354,24.8913574,4016
13827354,24.8533325,4017
13827354,24.7904644,4018
13827354,24.7529926,4019
13827354,24.6115112,4020
13827354,24.5502319,4021
13827354,24.5457153,4022
13827354,24.5679932,4023
13827354,24.5211792,4024
13827354,24.46521,4025
13827354,23.7595215,4026
13827354,23.8538227,4027
13827354,23.8531475,4028
13827354,23.7996845,4029
13827354,23.9525146,4030
13827354,24.0099487,4031
13827354,24.1054039,4032
13827354,24.2503052,4033
13827354,24.2484741,4034
13827354,24.2490234,4035
13827354,24.2520752,4036
13827354,24.3479023,4037
13827354,24.3529053,4038
13827354,24.4007549,4039
13827354,24.4533043,4040
13827354,24.5078106,4041
13827354,30.8470745,4042
13827354,30.4720707,4043
13827354,31.7444153,4044
13827354,31.6360779,4045
13827354,31.4533997,4046
13827354,31.1403427,4047
13827354,31.2215805,4048
13827354,31.3064194,4049
13827354,31.555748,4050
13827354,31.5492802,4051
13827354,31.626915,4052
13827354,31.6524277,4053
13827354,31.6524277,4054
13827354,31.6524296,4055
13827354,31.6524277,4056
13827354,28.0078831,4057
13827354,31.6524277,4058
13827096,28.0078869,4059
13827354,28.0078888,4060
13827354,30.9216595,4061
13827354,31.6524296,4062
13827354,31.6524334,4063
13827354,31.6524334,4064
13827096,31.552824,4065
13827096,28.0095253,4066
13827096,28.0078831,4067
13827096,28.0078869,4068
13827354,31.6524277,4069
13827354,28.0078869,4070
13827096,28.0078831,4071
13827096,28.007885,4072
13827096,27.957653,4073
13827354,28.007885,4074
13827354,28.0078831,4075
13827096,28.007885,4076
13827096,28.007885,4077
13827096,31.552824,4078
13827096,27.9082661,4079
13827096,27.8448505,4080
13827096,27.6358662,4081
13827096,27.4452534,4082
13827096,27.8453999,4083
13827096,27.908268,4084
13827096,27.7533073,4085
13827096,27.5434074,4086
13827096,27.0651264,4087
13827096,26.4108276,4088
13827096,26.6189575,4089
13827096,26.8604126,4090
13827096,27.3341064,4091
13827354,30.1818504,4092
13827096,27.9082661,4093
13827096,27.5877686,4094
13827096,27.2856445,4095
13827096,26.8251953,4096
13827096,26.557251,4097
13827096,26.2251587,4098
13827096,25.7407837,4099
13827354,27.8448524,4100
13827354,27.7715511,4101
13827354,27.6685848,4102
13827354,27.5672035,4103
13827354,27.5376034,4104
13827354,27.451786,4105
13827354,27.3690224,4106
13827354,27.3283138,4107
13827354,27.2679482,4108
13827354,27.9824886,4109
13827354,27.9556313,4110
13827354,27.8502865,4111
13827354,27.7480507,4112
13827354,27.6841488,4113
13827354,27.6459408,4114
13827354,27.5506001,4115
13827354,27.4818745,4116
13827354,26.8918476,4117
13827354,26.7597046,4118
13827354,26.5024414,4119
13827354,26.5583496,4120
13827354,26.6542969,4121
13827354,26.7061176,4122
13827354,26.5692768,4123
13827354,26.5523052,4124
13827354,26.2459126,4125
13827354,26.3024311,4126
13827354,26.1777363,4127
13827354,26.147768,4128
13827354,26.085083,4129
13827354,25.9219379,4130
13827354,25.840517,4131
13827354,25.7525043,4132
13827354,25.3864155,4133
13827354,25.364687,4134
13827354,25.1931782,4135
13827354,25.1913452,4136
13827354,25.059206,4137
13827354,24.817318,4138
13827354,24.453125,4139
13827354,24.6108971,4140
13827354,27.3847065,4141
13827354,27.3443623,4142
13827354,27.2392616,4143
13827354,27.1815224,4144
13827354,26.9529457,4145
13827354,26.994873,4146
13827354,27.0526733,4147
13827354,27.1514282,4148
13827354,27.0418758,4149
13827354,26.9519081,4150
13827354,26.7523823,4151
13827354,26.7523212,4152
13827354,26.6604004,4153
13827354,28.1519184,4154
13827354,28.2097797,4155
13827354,28.2551308,4156
13827354,28.3540077,4157
13827354,28.4128437,4158
13827354,28.1537514,4159
13827354,28.2285213,4160
13827354,28.3275814,4161
13827354,28.3609028,4162
13827354,28.4578915,4163
13827354,28.6525307,4164
13827354,28.3449745,4165
13827354,28.5529823,4166
13827354,28.621891,4167
13827354,28.7059402,4168
13827354,28.7354794,4169
13827354,28.7530594,4170
13827354,28.8551769,4171
13827354,28.6527157,4172
13827354,28.6526566,4173
13827354,28.7527523,4174
13827354,28.7525082,4175
13827354,28.6718884,4176
13827354,28.7525787,4177
13827354,26.0504799,4178
13827354,25.5493813,4179
13827354,25.017086,4180
13827354,24.8577251,4181
13827354,24.65271,4182
13827354,27.4508076,4183
13827354,27.1517944,4184
13827354,27.0773354,4185
13827354,26.7525635,4186
13827354,26.4805317,4187
13827354,25.4785175,4188
13827354,25.3487568,4189
13827354,24.715271,4190
13827354,24.2022781,4191
13827354,24.3148861,4192
13827354,24.3541889,4193
13827354,24.4526386,4194
13827354,24.5462666,4195
13827354,23.9607506,4196
13827354,24.0543156,4197
13827354,24.1525841,4198
13827354,24.3574848,4199
13827354,24.0646381,4200
13827354,24.1525917,4201
13827354,24.1525879,4202
13827354,24.4745445,4203
13827354,24.0537071,4204
13827354,24.0526085,4205
13827354,24.0526066,4206
13827354,24.1525898,4207
13827354,24.0530987,4208
13827354,24.0526142,4209
13827354,24.0526142,4210
13827354,24.1285362,4211
13827354,24.152586,4212
13827354,24.152586,4213
13827354,24.1527748,4214
13827354,24.2556114,4215
13827354,24.4515934,4216
13827354,24.4724674,4217
13827354,25.181591,4218
13827354,25.1516228,4219
13827354,25.1516228,4220
13827354,26.0522537,4221
13827354,26.0739822,4222
13827354,27.2556267,4223
13827354,27.2213268,4224
13827354,27.1543083,4225
13827354,27.1167717,4226
13827354,27.0148411,4227
13827354,26.9523983,4228
13827354,26.8076859,4229
13827354,26.7548923,4230
13827354,26.7039299,4231
13827354,26.4685116,4232
13827354,26.5538406,4233
13827354,26.6196404,4234
13827354,26.7247429,4235
13827354,26.8215427,4236
13827354,26.9666252,4237
13827354,26.9036922,4238
13827354,26.8804436,4239
13827354,26.7721024,4240
13827354,26.7205276,4241
13827354,26.6190262,4242
13827354,26.5531712,4243
13827354,26.4699211,4244
13827354,26.358593,4245
13827354,26.3170891,4246
13827354,26.2609978,4247
13827354,26.1626682,4248
13827354,26.415596,4249
13827354,26.3309402,4250
13827354,26.3290482,4251
13827354,26.2301712,4252
13827354,26.1336117,4253
13827354,26.1338577,4254
13827354,26.0426121,4255
13827354,25.9433708,4256
13827354,25.8415642,4257
13827354,24.7525768,4258
13827354,24.9524632,4259
13827354,24.9532566,4260
13827354,24.9390965,4261
13827354,24.9386082,4262
13827354,24.8685417,4263
13827354,25.0850334,4264
13827354,25.0525627,4265
13827354,25.0531712,4266
13827354,25.0533543,4267
13827354,24.9743137,4268
13827354,25.2874851,4269
13827354,25.2514763,4270
13827354,25.2514763,4271
13827354,25.2287731,4272
13827354,25.2029552,4273
13827354,25.352602,4274
13827354,25.3597488,4275
13827354,25.5537739,4276
13827354,25.4637413,4277
13827354,25.4537296,4278
13827354,25.4109459,4279
13827354,25.5529175,4280
13827354,25.652771,4281
13827354,25.7208862,4282
13827354,25.6560669,4283
13827354,25.6507587,4284
13827354,25.9522724,4285
13827354,25.9526997,4286
13827354,26.00354,4287
13827354,26.0998535,4288
13827354,24.5708694,4289
13827354,24.5526199,4290
13827354,25.753479,4291
13827354,25.2341919,4292
13827354,25.7990704,4293
13827354,25.7481709,4294
13827354,25.6934223,4295
13827354,25.6531391,4296
13827354,25.6534462,4297
13827354,25.4525146,4298
13827354,25.4572735,4299
13827354,25.5047607,4300
13827354,25.5524292,4301
13827354,25.4502544,4302
13827354,25.399229,4303
13827354,25.3538208,4304
13827354,25.2944336,4305
13827354,25.152401,4306
13827354,25.202816,4307
13827354,25.2127037,4308
13827354,25.0509052,4309
13827354,25.0534153,4310
13827354,25.0549412,4311
13827354,24.8533344,4312
13827354,24.9374409,4313
13827354,24.9539223,4314
13827354,24.9511147,4315
13827354,24.9527626,4316
13827354,24.9527645,4317
13827354,25.0547504,4318
13827354,24.8320332,4319
13827354,24.6107769,4320
13827354,24.6868343,4321
13827096,26.409729,4322
13827096,30.1525383,4323
13827096,25.6851921,4324
13827096,25.3929462,4325
13827096,25.2957211,4326
13827096,25.2055111,4327
13827096,25.1079655,4328
13827096,25.1082745,4329
13827096,25.0081768,4330
13827096,25.0059795,4331
13827096,24.90802,4332
13827096,24.9059429,4333
13827096,25.7614174,4334
13827096,26.0677509,4335
13827096,25.8822651,4336
13827096,25.6923218,4337
13827096,25.5023232,4338
13827096,25.4781513,4339
13827096,25.3744583,4340
13827096,25.3015823,4341
13827096,25.2162609,4342
13827096,25.407299,4343
13827096,25.5091114,4344
13827354,26.9187107,4345
13827354,26.8231277,4346
13827354,24.767519,4347
13827354,25.3356419,4348
13827354,25.4674816,4349
13827354,25.6531487,4350
13827354,25.7589779,4351
13827354,26.3548698,4352
13827354,26.5542603,4353
13827354,24.8463249,4354
13827354,24.9530125,4355
13827354,25.1545525,4356
13827354,25.2515335,4357
13827354,25.4540462,4358
13827354,25.5524921,4359
13827354,25.6527119,4360
13827354,25.8546753,4361
13827354,26.152895,4362
13827354,24.6527233,4363
13827354,25.8178082,4364
13827354,25.4525757,4365
13827354,25.2590294,4366
13827354,25.1557045,4367
13827354,25.0339966,4368
13827354,24.9536171,4369
13827354,24.7522068,4370
13827354,24.6433811,4371
13827354,24.4547195,4372
13827354,25.8806801,4373
13827354,26.950386,4374
13827354,26.5772762,4375
13827354,27.1667557,4376
13827354,27.4558773,4377
13827354,24.6514206,4378
13827354,24.7505531,4379
13827354,24.6522846,4380
13827354,24.555727,4381
13827354,23.8790264,4382
13827354,24.062376,4383
13827354,28.0532322,4384
13827354,28.2045403,4385
13827354,28.3548679,4386
13827354,26.4522171,4387
13827354,24.4522114,4388
13827354,27.3530922,4389
13827354,27.152895,4390
13827354,25.3886147,4391
13827354,25.6445961,4392
13827354,25.7537956,4393
13827354,26.1203079,4394
13827354,24.4625854,4395
13827354,27.0686703,4396
13827354,26.4235306,4397
13827354,24.9802341,4398
13827354,25.1417351,4399
13827354,25.2515221,4400
13827354,27.4533215,4401
13827354,27.6543083,4402
13827354,27.8255119,4403
13827354,27.7198505,4404
13827354,28.4518547,4405
13827354,28.2465858,4406
13827354,28.4522762,4407
13827354,28.5517025,4408
13827354,28.5534191,4409
13827354,22.4525166,4410
13827354,31.5347519,4411
13827354,31.743494,4412
13827354,31.281456,4413
13827354,31.7524719,4414
13827354,28.0078812,4415
13827096,26.0186768,4416
13827096,25.4957886,4417
13827354,26.549633,4418
13827354,26.5527458,4419
13827354,26.5526161,4420
13827354,26.6552143,4421
13827354,26.6526508,4422
13827354,26.6525269,4423
13827354,26.6525269,4424
13827354,26.7021484,4425
13827354,26.6525269,4426
13827354,26.6525307,4427
13827354,26.7487831,4428
13827354,26.7525692,4429
13827354,26.7937679,4430
13827354,26.8032227,4431
13827354,26.7525635,4432
13827354,26.7567749,4433
13827354,26.1104755,4434
13827354,26.1190224,4435
13827354,26.1458778,4436
13827354,26.1527748,4437
13827354,26.1525326,4438
13827354,26.0742226,4439
13827354,26.052557,4440
13827354,26.0528622,4441
13827354,25.9523373,4442
13827354,25.7537251,4443
13827354,25.7734394,4444
13827354,25.7524433,4445
13827354,25.7526283,4446
13827354,25.7526245,4447
13827354,25.65271,4448
13827354,25.651125,4449
13827354,25.5524921,4450
13827354,25.5524921,4451
13827354,25.5524921,4452
13827354,25.2032471,4453
13827354,25.2525024,4454
13827354,25.3392963,4455
13827354,25.3522358,4456
13827354,25.3868427,4457
13827354,25.4505024,4458
13827354,25.4644814,4459
13827354,25.5539589,4460
13827354,25.552494,4461
13827354,25.6539936,4462
13827354,25.8536434,4463
13827354,27.4304333,4464
13827354,27.142643,4465
13827354,27.6415462,4466
13827354,27.7890682,4467
13827354,23.1698666,4468
13827354,25.5530491,4469
13827354,25.7407894,4470
13827354,24.7528172,4471
13827354,24.1955566,4472
13827354,23.1996517,4473
13827354,25.6556435,4474
13827354,25.6554623,4475
13827354,25.5524311,4476
13827354,26.7525654,4477
13827354,26.7525654,4478
13827354,26.7525654,4479
13827354,26.821291,4480
13827354,25.9533138,4481
13827354,25.9526443,4482
13827354,25.9522762,4483
13827354,25.7164993,4484
13827354,25.6527195,4485
13827354,24.994875,4486
13827354,24.9753456,4487
13827354,25.8516903,4488
13827354,26.052372,4489
13827354,26.2524471,4490
13827354,26.0762978,4491
13827354,26.1524105,4492
13827354,26.450573,4493
13827354,25.9541683,4494
13827354,25.6527119,4495
13827354,25.6527119,4496
13827354,25.852602,4497
13827354,25.852602,4498
13827354,25.8527222,4499
13827354,25.7525024,4500
13827354,25.6600952,4501
13827354,25.65271,4502
13827354,25.6544189,4503
13827354,25.5584717,4504
13827354,25.5524902,4505
13827354,25.5524902,4506
13827354,25.5049438,4507
13827354,25.4541626,4508
13827354,24.986084,4509
13827354,25.0003071,4510
13827354,24.9993935,4511
13827354,25.0903339,4512
13827354,25.1508198,4513
13827354,25.1605854,4514
13827354,25.2581215,4515
13827354,25.3266029,4516
13827354,25.4525166,4517
13827354,25.550539,4518
13827354,25.5517597,4519
13827354,25.6573505,4520
13827354,25.6527195,4521
13827354,25.6527176,4522
13827354,25.6527195,4523
13827354,25.6527195,4524
13827354,25.6527138,4525
13827354,25.6550922,4526
13827354,24.5928974,4527
13827354,24.5953999,4528
13827354,24.5993671,4529
13827354,24.6543598,4530
13827354,24.6524677,4531
13827354,24.7854633,4532
13827354,24.8651161,4533
13827354,24.9486103,4534
13827354,25.0341816,4535
13827354,25.119875,4536
13827354,25.2980976,4537
13827354,25.3397846,4538
13827354,25.3555298,4539
13827354,25.4529457,4540
13827354,25.5390663,4541
13827354,25.5418129,4542
13827354,25.5527363,4543
13827354,25.5524998,4544
13827354,25.5523148,4545
13827354,25.623848,4546
13827354,25.4246845,4547
13827354,25.3519936,4548
13827354,25.2402992,4549
13827354,25.1532631,4550
13827354,25.1311684,4551
13827354,25.1316547,4552
13827354,25.0652485,4553
13827354,24.9772968,4554
13827354,24.809206,4555
13827354,24.7222309,4556
13827354,24.6488667,4557
13827354,23.8635883,4558
13827354,23.9700336,4559
13827354,24.0579853,4560
13827354,24.1455116,4561
13827354,24.1393452,4562
13827354,24.0491333,4563
13827354,23.9422646,4564
13827354,24.036562,4565
13827354,24.1281147,4566
13827354,24.2880878,4567
13827354,24.0415668,4568
13827354,23.5457783,4569
13827354,23.5949116,4570
13827354,23.3389301,4571
13827354,23.0671406,4572
13827354,23.1673603,4573
13827354,23.171999,4574
13827354,23.4010048,4575
13827354,23.2488422,4576
13827354,23.4456806,4577
13827354,23.5559711,4578
13827354,23.4675922,4579
13827354,25.6534519,4580
13827354,25.6532059,4581
13827354,25.6444168,4582
13827354,25.550972,4583
13827354,25.5275307,4584
13827354,25.5145283,4585
13827354,25.4525833,4586
13827354,25.3539505,4587
13827354,25.2899818,4588
13827354,25.307621,4589
13827354,25.8528538,4590
13827354,25.8526096,4591
13827354,25.8526096,4592
13827354,25.8515701,4593
13827354,25.8515701,4594
13827354,26.7525673,4595
13827354,26.7525654,4596
13827354,26.6525288,4597
13827354,26.6525288,4598
13827354,26.6527119,4599
13827354,26.5753803,4600
13827354,26.2562294,4601
13827354,26.2586098,4602
13827354,26.2524452,4603
13827354,26.2525692,4604
13827354,26.1527119,4605
13827354,26.1526546,4606
13827354,26.2548866,4607
